,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
622,-1.331716465805772,-0.4284232079164569,-0.7432911474781398,-0.5482475456270269,0.3671482609737712,PVC,622.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
623,-1.2945851034989797,-0.4514789735321921,-0.7454007657000112,-0.5632655137439283,0.342689813048425,PVC,623.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
624,-1.0732910580589723,-0.5527117534744479,-0.7341445763301916,-0.6209573561255964,0.2116725496508358,PVC,624.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
625,-0.7248115342674663,-0.6118138249599181,-0.6513445570423655,-0.627393688129954,0.0458774112889199,PVC,625.0,0.164,0.64,0.402,0.402,0.3365828278447966,PVC
626,-0.2520027247034752,-0.0213133230478383,-0.1713211378854471,-0.2192691851240907,0.0935777257655031,PVC,626.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
627,-0.8218759752959769,-0.2159997624313578,-0.4271990553361304,-0.296509039767287,0.2462490284539319,PVC,627.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
628,-0.8335580605002897,-0.2462861477279187,-0.4509749832736425,-0.3242230146932695,0.2386966671395454,PVC,628.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
629,-0.7882005881524672,-0.269978238755343,-0.4506092867010687,-0.3385109760681293,0.2106580781735673,PVC,629.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
630,-0.7582406187426309,-0.2757330359092175,-0.4439885328005866,-0.3395142296770808,0.19613806328746,PVC,630.0,0.9,1.0,0.95,0.95,0.0707106781186547,AF
631,-0.7895005182249849,-0.2695758237505916,-0.4508251627642134,-0.3388289047875465,0.211290966435594,PVC,631.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
632,-0.7710134783087498,-0.2687413208176403,-0.4438087590923335,-0.3355131571147777,0.2041383172182234,PVC,632.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
633,-0.8360596356143926,-0.2232974491037495,-0.4368954163915131,-0.3046850224423337,0.2490518404564851,PVC,633.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
634,-0.8645942849637421,-0.2401956015885011,-0.4578717808250173,-0.3227597113361042,0.253813730452892,PVC,634.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
635,-0.9529663392858934,-0.2737600851762741,-0.5105357536872143,-0.3642804331821871,0.2760192958027904,PVC,635.0,0.5,1.4,0.96,1.0,0.2547329756605707,PVC
636,-1.0179984951619756,-0.2577455670717573,-0.5227134295195333,-0.3585558820211493,0.3090121083547661,PVC,636.0,0.8,0.8,0.8,0.8,0.0,AF
637,-1.0321098382621332,-0.3156293228485825,-0.5653882325587593,-0.4108833200797746,0.2911934040182739,PVC,637.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
638,-1.2540899833054522,-0.4567764256051234,-0.7347112269184797,-0.5626635220126789,0.3240533793725313,PVC,638.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
639,-1.2661733735289769,-0.4073375019339903,-0.7067085854098635,-0.5212644449473959,0.3490783241920645,PVC,639.0,0.7,1.5,1.1,1.15,0.2927700218845599,PVC
640,-1.2231683823530095,-0.4099106511844313,-0.6933844713359862,-0.5175806442147639,0.3305767377310723,PVC,640.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
641,-1.2813953984218032,-0.3609080050009335,-0.6817533741585585,-0.4829162235460734,0.3741454573600642,PVC,641.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
642,-1.2487896472950193,-0.3835595324680505,-0.6851418270657137,-0.4980037775204592,0.3517184078332507,PVC,642.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
643,-1.2982063822607208,-0.3672412950113578,-0.691745417683169,-0.4906086737176789,0.3784069301950619,PVC,643.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
644,-1.2883237444350557,-0.398055264416402,-0.7083927933711083,-0.5163627136456007,0.361830425020814,PVC,644.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
645,-1.2375475631131656,-0.4429794101298132,-0.7199190225520555,-0.5486931753196148,0.3229286101507464,PVC,645.0,0.7,1.1,0.9,0.9,0.2828427124746191,AF
646,-1.2453187532590884,-0.4006284136668423,-0.6950686792972307,-0.5126789129129685,0.3433287988524307,PVC,646.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
647,-1.2238566613120545,-0.4144243803328561,-0.6965610061095086,-0.5219418527194938,0.3289851435117206,PVC,647.0,0.899,0.919,0.909,0.909,0.0141421356237309,AF
648,-1.1658504874603772,-0.3942057495123157,-0.6631725828623418,-0.4963205170574876,0.3136669060376276,PVC,648.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
649,-0.98099280373135,-0.4344149532847097,-0.6249140631340389,-0.5062801516062624,0.2222264477784929,PVC,649.0,0.24,0.792,0.68,0.792,0.2459918697843487,PVC
650,-0.7913419170355961,-0.4619871364534199,-0.5768981613419244,-0.5058564119968914,0.1338525040713873,PVC,650.0,0.8,0.8,0.8,0.8,0.0,AF
651,-0.4500153862900199,-0.4455723343879322,-0.4472007964185024,-0.4466546512724289,0.0018538471836449,PVC,651.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
652,-0.369183960540682,-0.2025915273406098,-0.3111559813508665,-0.3478730880060408,0.0677895263048032,PVC,652.0,0.6,0.6,0.6,0.6,0.0,AF
653,-0.1746635677574862,-0.0847483330039124,-0.1433231269725256,-0.1626162103239368,0.0365444031918256,PVC,653.0,0.7,1.1,0.8363636363636364,0.8,0.1361816968078109,PVC
654,-0.1423763601268246,-0.0239277937310112,-0.0651952378263759,-0.0396739529808087,0.0481409883334203,PVC,654.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
655,-0.3413982374782912,0.0418081616618122,-0.0918143131198179,-0.0100868490429298,0.1556429112046651,PVC,655.0,0.8,0.968,0.884,0.884,0.1187939392393399,AF
656,-0.5403842365899411,0.0508112145114369,-0.1551723180770585,-0.0273129896666146,0.2403207338522874,PVC,656.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
657,-0.8650340297353422,0.027996686620631,-0.2833130245265183,-0.0911762760744849,0.3629175371071941,PVC,657.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
658,-1.0236561723795536,-0.1092863537975229,-0.4279535955705193,-0.2301268537551186,0.3716904540389265,PVC,658.0,0.6,0.9,0.75,0.75,0.2121320343559642,AF
659,-1.1839291301836066,-0.2117387160246536,-0.5506294961350875,-0.3410210635807074,0.3951277320373632,PVC,659.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
660,-0.7810503069560799,-0.2330842670477288,-0.4240753613966578,-0.3054425590340088,0.2227647950507596,PVC,660.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
661,-0.8100693549385908,-0.2299793533327523,-0.432156297684037,-0.3069769723242292,0.2357763172925929,PVC,661.0,0.6,1.0,0.8,0.8,0.282842712474619,AF
662,-0.8457098270329927,-0.2236672918795269,-0.4405018051791394,-0.3063210763780613,0.2528199142206745,PVC,662.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
663,-0.8771089946896292,-0.2407715973538961,-0.4626115908807665,-0.3248954017640576,0.2586684361299016,PVC,663.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
664,-0.953678836303113,-0.2712546044089888,-0.5091536112837128,-0.3622369733888751,0.2773232987277577,PVC,664.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
665,-0.9909175742978338,-0.2739345932740093,-0.523888087769304,-0.3687322477878017,0.2914493995487072,PVC,665.0,0.7,0.7,0.7,0.7,0.0,AF
666,-1.0512726188284272,-0.2742108225900012,-0.5450664483605602,-0.3771447000903511,0.3158634965027305,PVC,666.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF
667,-1.0796967344542654,-0.3059455976633341,-0.5756849645463443,-0.4082977129556405,0.3145209537416572,PVC,667.0,0.7,1.4,1.0333333333333334,0.9,0.25,PVC
668,-1.0933779484356108,-0.3517479134347636,-0.6102636490480471,-0.4501271795192809,0.3014393999493827,PVC,668.0,0.749,0.984,0.8665,0.8665,0.1661700935788386,AF
669,-1.1148400403826444,-0.33795194676875,-0.608771322235769,-0.4408642397127554,0.3157830875168716,PVC,669.0,0.072,0.472,0.2299999999999999,0.188,0.1711295805328036,PVC
670,-1.1112533372383728,-0.3574985605208904,-0.6202407114303038,-0.4574862069773616,0.3063675645262119,PVC,670.0,0.666,0.969,0.8175,0.8175,0.2142533546995238,N
671,0.1792760575334473,0.9346817800558204,0.4426734855685538,0.2812375527884237,0.3068424689503053,PVC,671.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
672,-0.5341198024255761,2.3354176343691195,0.465980376516714,-0.1542400362144161,1.1664262397533225,PVC,672.0,0.7,1.2,0.95,0.95,0.3535533905932738,AF
673,0.7525102978550069,1.940157470633249,1.1665053024564902,0.908605520874526,0.482875326646037,PVC,673.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
674,0.9322698940042632,1.4560496905922111,1.1149016021894909,1.0017955937175054,0.2128865588831557,PVC,674.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
675,0.6546191548471058,1.2879681023619205,0.8754207294452853,0.7388033734840267,0.2574114407144143,PVC,675.0,0.819,0.899,0.859,0.859,0.0565685424949238,AF
676,0.602475680380675,1.044871900279857,0.7567122628924606,0.6609109364039634,0.1798404557549825,PVC,676.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
677,0.438795631595692,0.9487029024297464,0.6165508896036254,0.5065561431256941,0.2072432602460164,PVC,677.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
678,0.3891938305193898,0.8517317508804447,0.5504283268023721,0.4506069779400178,0.1879949151514451,PVC,678.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
679,0.3112119918826935,0.8293900673119108,0.4918428175881952,0.3800497225718081,0.2106045857587636,PVC,679.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
680,0.3136407251015356,0.7753791672981114,0.4746087027520586,0.3749445768412631,0.187668222894054,PVC,680.0,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF
681,-0.1051449578828016,1.45155758971278,0.4374978788667516,0.1048263438536919,0.6323527869759858,PVC,681.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
682,-0.5644433623909408,2.292359274773887,0.4312095083170997,-0.1847655937085293,1.1610896941164488,PVC,682.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
683,0.6471942416202878,2.0583791628617565,1.1390819814292736,0.8325750815364503,0.5737720406909533,PVC,683.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
684,0.9748535525425795,1.5215895846194507,1.1654826688781657,1.0472376539071164,0.2222366776072017,PVC,684.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
685,0.6981725337357428,1.3178027323904844,0.9141816546122578,0.7806124606451463,0.2518280722952826,PVC,685.0,0.12,0.416,0.2893333333333333,0.332,0.1525428901435046,PVC
686,0.6131334628852393,1.0851385207422513,0.7776843264030608,0.6754556917666368,0.1918797298633784,PVC,686.0,0.18,0.284,0.236,0.24,0.0457238085319526,PVC
687,0.4618194186322667,0.9633689724771322,0.6366677327233796,0.5283205845707378,0.2038613038377751,PVC,687.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
688,0.3812266926997539,0.8904180859462746,0.5587214093675537,0.4488488685428391,0.2069550559045142,PVC,688.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF
689,0.3296433619140812,0.840660959104551,0.5077809011429535,0.3974543799565763,0.2077042724557063,PVC,689.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
690,0.3295407511293264,0.7680154030297814,0.4824021176744219,0.3878401779408685,0.1782044192461188,PVC,690.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
691,0.1930419058855431,0.9397360257389707,0.4533981428795131,0.2935372848170637,0.3033353301918848,PVC,691.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
692,-0.57137828688105,2.39941482151326,0.4639678263685518,-0.1771530213118085,1.2074869975797795,PVC,692.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
693,-0.0498848635655125,2.1919697102371085,0.7314648491402743,0.245347926668959,0.9114470011828728,PVC,693.0,0.902,0.914,0.908,0.908,0.0084852813742385,AF
694,0.858607392096691,1.6770396760168866,1.1439173068514914,0.966449756833904,0.3327312384544968,PVC,694.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
695,0.7832138018063839,1.3658753654759268,0.9863609554451074,0.8605910954052899,0.2368160236050633,PVC,695.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
696,0.5658876942241278,1.2453691753838032,0.8027389011133692,0.6557507317617911,0.2762112066405251,PVC,696.0,0.833,0.967,0.8999999999999999,0.8999999999999999,0.0947523086789973,AF
697,0.5426619785751482,1.050407930039024,0.7196651943778302,0.6101115942603593,0.2063655549206765,PVC,697.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
698,0.6831570796927047,1.3677210866855511,0.921786074820227,0.7739782438943116,0.2782451312065664,PVC,698.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
699,0.6088270809073515,1.1526043108052082,0.7984116976513805,0.6809811691355148,0.2210177834745138,PVC,699.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
700,0.5116805019980429,0.9931214410183644,0.6795205188995425,0.5756639985655865,0.195671743911215,PVC,700.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
701,0.3964008802236138,0.9235888043752988,0.5801682163451701,0.4662324929727545,0.2142891541111115,PVC,701.0,0.7,0.7,0.7,0.7,0.0,AF
702,0.353661672323915,0.8528504081139092,0.5276776166449285,0.4197702243886735,0.2029110903064524,PVC,702.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
703,0.3190772926751817,0.8062493779331816,0.4888872888757171,0.3837693581838532,0.1980068315830822,PVC,703.0,0.865,0.869,0.867,0.867,0.0028284271247461,AF
704,-0.3010354435197771,1.6787575269870678,0.3890291867622212,-0.0346647251202126,0.8042973836579208,PVC,704.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
705,0.0748750935286265,2.2839984263645654,0.8448189848557283,0.3651643604783005,0.8982024262218733,PVC,705.0,0.7,0.7,0.7,0.7,0.0,AF
706,0.963483348425298,1.6614699610920507,1.2068073188102035,1.0555068874167493,0.2837611891990673,PVC,706.0,0.8,1.0,0.9,0.9,0.1414213562373094,AF
707,0.8167601200866873,1.3232027328145115,0.9933270223060986,0.8845573881067473,0.2057788935248193,PVC,707.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
708,0.5831237514914996,1.1824476591048672,0.7920594253283756,0.6623571724728947,0.2436274978689567,PVC,708.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
709,0.5681496107958564,0.9489424433665626,0.7009141198304895,0.6188302483656054,0.1547555940041561,PVC,709.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
710,0.394160925901574,0.8769720500372976,0.5624739432120021,0.4581290415021349,0.196250385032289,PVC,710.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
711,0.3245830467716544,0.8304838283975267,0.5009289446037141,0.3918152303805238,0.2056144959716937,PVC,711.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
712,0.2748687288652045,0.8276907849827808,0.4675607157454307,0.3481748428794043,0.2247017993066859,PVC,712.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
713,0.2860580433692244,0.7987955800575599,0.4648079974491712,0.3544105362920204,0.2083674907293459,PVC,713.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
714,-0.5228745493582171,2.0660394222807845,0.3794576438033715,-0.176560095165021,1.0519796013563951,PVC,714.0,0.7,0.9,0.8,0.8,0.1414213562373095,AF
715,0.3027491414594209,0.7162079667864929,0.4468712941895286,0.3575476806019652,0.1680576568265791,PVC,715.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
716,-0.2051458068451592,1.5123391802459418,0.3935105585633865,0.0264779859086852,0.6976729779232653,PVC,716.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
717,-0.0738578957194231,2.321035425717654,0.7608149956285779,0.2412933429857093,0.9736874550637612,PVC,717.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF
718,0.9440583908409794,1.6923127679303016,1.2049021189800777,1.0424711559329942,0.3042219272156846,PVC,718.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
719,0.8176653646916927,1.3311258897727234,0.9966826966537148,0.8862454721787648,0.2086508130106993,PVC,719.0,0.6,1.6,1.125,1.2000000000000002,0.3195979617313871,PVC
720,0.5718808193047965,1.196893770740734,0.7897603299068411,0.6545991411339243,0.2540632294482916,PVC,720.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
721,0.5185187806382494,1.0272738389742355,0.6958712507128656,0.5859360727408451,0.2067936085249845,PVC,721.0,0.6,1.1,0.89,0.9,0.1523883926754995,PVC
722,0.4055080685025919,0.9423893420642876,0.5926697788225884,0.4766115495604504,0.2182320731099726,PVC,722.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
723,0.3615222451054249,0.8677558645740422,0.5379918578819064,0.4285940320075732,0.2057714976754448,PVC,723.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
724,0.3077525048991507,0.8368010269911267,0.4921755259014768,0.3780974245249055,0.2150181879632202,PVC,724.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
725,0.2970034935521225,0.8085616242135105,0.4753359584073221,0.3649428762320343,0.2079159941554883,PVC,725.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
726,0.7840799925442345,1.2320681892405043,0.9402771302916016,0.8438111858119183,0.1820537130167744,PVC,726.0,0.104,0.496,0.238,0.176,0.175316856006489,PVC
727,0.5388019822010389,1.1110861503571554,0.7383089431884304,0.6146376809878378,0.232616877495556,PVC,727.0,0.2,0.216,0.2093333333333333,0.212,0.0083266639978645,PVC
728,0.4990592581174126,0.9310956132397448,0.6496814131609032,0.5564145352783822,0.1755978335731463,PVC,728.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
729,0.3754874607485133,0.8734905625806026,0.5490913669666385,0.4415872158887125,0.2024115377550336,PVC,729.0,0.8,0.8,0.8,0.8,0.0,AF
730,0.2911856915734314,0.8818963786214149,0.4970839800111313,0.3695841359080898,0.2400941193476816,PVC,730.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
731,0.3507100801378898,0.7682821768288671,0.4962632929180723,0.4060473632187572,0.1697303377021234,PVC,731.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
732,0.308206442660386,0.6910585313136004,0.4416725521409702,0.359115576982375,0.1555991153159524,PVC,732.0,0.8,0.8,0.8,0.8,0.0,AF
733,-0.3455310871766351,1.6750654140098105,0.3587282343552697,-0.073992987542812,0.8209117957422759,PVC,733.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
734,0.1338112087692787,2.093402306906296,0.8168170395045323,0.3913620337154401,0.796744300651422,PVC,734.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
735,0.9021275830499528,1.5043093329178514,1.1120755507453493,0.9813871682646303,0.2448269832386677,PVC,735.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
736,0.7180121295942283,1.2280907284477935,0.8958390686513121,0.7859671804867476,0.2072943717058677,PVC,736.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
737,-453.2827386303415,-300.7193577651728,-400.1589643996738,-432.6529770714845,61.97760743969579,AF,737.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
738,-231.87402076381824,-170.13429758800885,-210.3825931851308,-223.6581261974177,25.089115338771173,AF,738.0,0.7,0.7,0.7,0.7,0.0,AF
739,-463.9812365031082,58.74173678679527,-123.4514646912047,-12.749335081902366,212.2305042964944,AF,739.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
740,-653.2425987439368,242.7556148179873,-69.51138121401439,124.00665853647467,364.2040820911346,N,740.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
741,-365.9611769800216,-257.8808716634599,-328.33034623288324,-351.35442019064027,43.90694679386652,AF,741.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
742,-187.92308957902688,-175.9513760165829,-183.76592692901417,-186.3602596700551,4.868882676822193,AF,742.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
743,-467.8264520697544,76.36864034218752,-113.28662725756443,2.328548242160595,220.99299115170083,AF,743.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
744,-477.7241302536463,-99.50275163719024,-231.3263279645748,-147.82986188223353,153.93339014361868,AF,744.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
745,-306.92385007506283,-162.01605763042187,-256.44382106534334,-287.88903536046814,58.91665454711272,AF,745.0,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
746,-190.87534928271128,-98.80647219256224,-130.97665768488142,-112.0662218208098,37.30806395258504,AF,746.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
747,-569.9357131404705,134.60206110774516,-110.9330827308984,42.570522834428665,286.51835854760503,N,747.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
748,-337.8177736941487,-191.98728331128655,-286.9901046099695,-318.71540146517515,59.299292560391,AF,748.0,0.9,0.9,0.9,0.9,0.0,AF
749,-407.7286455827065,-5.393123693944119,-145.61996629492916,-60.51691443684506,163.34377898150453,AF,749.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
750,-250.38371369850253,-216.2302082733437,-238.5275201662033,-244.8241520090382,13.794829945610742,AF,750.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
751,-269.6338478282061,-102.31725905125386,-160.6517219240825,-124.4365449534384,68.01349103632259,AF,751.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
752,-284.6322666611695,-74.2468220443567,-147.57849406416526,-102.221562025015,85.50546874671895,AF,752.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
753,-613.3100717530856,143.92093786485114,-119.97829216490852,43.5115879950875,307.7939975437138,N,753.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
754,-342.148121686272,-305.5327040082624,-318.3135889616227,-310.39294047131915,14.876486256223302,AF,754.0,0.116,0.384,0.2253333333333333,0.176,0.1406461280424503,PVC
755,-243.3178725169482,-206.55234940855087,-219.3784008360182,-211.47972361372933,14.937425881414352,AF,755.0,0.8,0.8,0.8,0.8,0.0,AF
756,-389.94005304177455,8.322473320101606,-130.46617845291712,-44.27574223899429,161.90709032728398,AF,756.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
757,-273.76311700434087,-153.20616867654948,-195.21663193395588,-169.41346945166595,48.97994184685029,AF,757.0,0.7,0.7,0.7,0.7,0.0,AF
758,-351.73383577981065,-52.899640007727726,-157.03804389100037,-93.16812964142878,121.3975516261122,AF,758.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
759,-264.8555727097394,-162.58554684811864,-198.2239333780269,-176.61801851037117,41.51806399005223,AF,759.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
760,-325.2476585826301,-84.63381027217417,-168.52550564374238,-117.22107519080107,97.7221982444082,AF,760.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
761,-299.0994064349987,-151.52205120196683,-202.9918628990389,-170.52847006226705,60.039907546342526,AF,761.0,0.7,0.7,0.7,0.7,0.0,AF
762,-323.0474367303613,-80.96820123434857,-165.37143905259268,-113.81769296568189,98.31174067737064,AF,762.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
763,-361.2358265042213,-92.73015856978247,-186.30816250494144,-127.49960306713024,109.22761683310756,AF,763.0,0.868,0.947,0.9075,0.9075,0.0558614357137372,AF
764,-281.47537239047944,-150.1633381574478,-195.9248346714632,-167.4438361518396,53.38843685852416,AF,764.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
765,-197.6230120740802,-150.23520302046387,-166.76392407529468,-156.8980695861689,19.22025455458032,AF,765.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
766,-288.77792879042624,-37.07516854028503,-124.85343391982016,-70.90364393934776,102.25622131908536,AF,766.0,-100.0,-100.0,-100.0,-100.0,-100.0,N
767,-485.2623565197696,21.39982865415661,-155.1832058079058,-44.68150189795987,206.05787814710536,AF,767.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
768,-299.3072943599116,-214.56896885747005,-244.11413155015487,-225.81317150604528,34.44325827479658,AF,768.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
769,-274.2659554097422,-139.53584090224024,-186.50664083582367,-157.53172702865126,54.74865809606791,AF,769.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
770,-282.7481787625802,-94.38325379769972,-160.03705583296602,-119.33708146991076,76.56549103447824,AF,770.0,0.7,1.0,0.85,0.85,0.2121320343559642,AF
771,-293.19681142103667,-88.87522597642554,-160.09529846145398,-115.9346080968122,83.05162584878109,AF,771.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
772,-282.5639179811309,-98.16187723384228,-162.4354671052379,-122.64912679984164,74.94914673931342,AF,772.0,0.7,0.7,0.7,0.7,0.0,AF
773,-317.61057109726664,-72.55730520052363,-158.0138614250058,-105.83518547249264,99.51678415402743,AF,773.0,0.7,0.8,0.75,0.75,0.0707106781186548,AF
774,-312.0437338857648,-125.4011475819038,-190.5245360455397,-149.4596877212636,75.97057350648257,AF,774.0,0.264,0.816,0.4902857142857142,0.448,0.1794637514798966,PVC
775,-241.9823034914148,-154.7243777478916,-185.1552595487956,-166.01301479596054,35.497075534491174,AF,775.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
776,-196.8346299334665,-115.26976331129944,-143.70459532569558,-126.36434309783743,33.12453649584465,AF,776.0,0.776,0.792,0.784,0.784,0.0065319726474218,PVC
777,-254.4212749303146,-41.66951182596613,-115.82464153851508,-69.87006157940354,86.4760682916181,AF,777.0,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF
778,-393.03337767719927,-16.27706127098082,-147.6918316980912,-67.48198597323385,152.99547285475902,AF,778.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
779,-601.9640861847653,-28.65973734348716,-228.4759605103895,-102.8220393114998,233.2255136227092,AF,779.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
780,-332.8287904059595,-277.9015499860046,-313.7232642844494,-325.84172659587966,22.3641543509448,AF,780.0,0.6,0.8,0.7,0.7,0.1414213562373095,AF
781,-273.66480510454176,-144.92344923753814,-189.8210982121502,-162.38869037308734,52.28415744182088,AF,781.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
782,-245.92588308315572,-149.68367625262502,-183.2282786325009,-162.52660928255585,39.10512297829355,AF,782.0,0.188,0.532,0.36,0.36,0.2432447327281723,PVC
783,-248.3072746742816,-94.99253342749157,-148.41960203725822,-115.24114605822392,62.32602755141929,AF,783.0,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF
784,-365.7902694117204,-57.2518731829974,-164.7642985471864,-98.50175819936692,125.37399988153156,AF,784.0,0.8,0.8,0.8,0.8,0.0,AF
785,-262.5763141959967,-154.6382787494807,-192.25514813061773,-169.17721964577146,43.85031749518739,AF,785.0,0.256,0.408,0.3319999999999999,0.3319999999999999,0.1074802307403552,PVC
786,-470.091867005636,27.27712376413828,-146.0304349923079,-39.51540503988669,202.0738074964221,AF,786.0,0.7,0.7,0.7,0.7,0.0,AF
787,-261.77290667925087,-256.15326184110734,-258.1376577281218,-257.0024376594245,2.295303900874756,AF,787.0,-100.0,-100.0,-100.0,-100.0,-100.0,AF
