,Unnamed: 0,Unnamed: 0.1,min,max,mean,med,std,label,Unnamed: 0,min,max,mean,med,std,label
326,326,326,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,62.0,-179.12630327051534,-106.10193190640352,-131.55641644715914,-115.6126198030367,29.70111884514911,AF
327,327,327,0.7,0.9,0.8,0.8,0.1414213562373095,AF,63.0,-173.56941250535138,-68.34256528741273,-105.0170632997741,-82.34581523704091,42.7660688064238,AF
328,328,328,-100.0,-100.0,-100.0,-100.0,-100.0,AF,64.0,-357.11635544047857,28.957329310413467,-105.72058746269887,-23.639220701895407,156.76785398144273,AF
329,329,329,0.6,0.8,0.7,0.7,0.1414213562373095,AF,65.0,-510.8629240422405,-57.87321563183389,-215.7533196765133,-116.06005621535594,184.3227681079045,AF
330,330,330,-100.0,-100.0,-100.0,-100.0,-100.0,AF,66.0,-651.7202141261646,284.0115642487931,-42.08523793205258,160.55884775970566,380.4223307134205,N
331,331,331,0.7,0.7,0.7,0.7,0.0,AF,67.0,-340.77049126982973,-276.4166406650466,-318.37120961727675,-332.36886773924994,26.178007291590877,AF
332,332,332,0.6,0.8,0.7,0.7,0.1414213562373095,AF,68.0,-220.2126079218121,-175.16825105429817,-190.88730754026244,-180.9842657179108,18.325188418224627,AF
333,333,333,-100.0,-100.0,-100.0,-100.0,-100.0,AF,69.0,-206.3033504770613,-101.1553475811728,-137.8152106421308,-115.28367132386047,42.71753976920584,AF
334,334,334,-100.0,-100.0,-100.0,-100.0,-100.0,AF,70.0,-243.6727263288253,-50.154534533007954,-117.59751304025804,-75.74954587410559,78.66330242517823,AF
335,335,335,-100.0,-100.0,-100.0,-100.0,-100.0,AF,71.0,-643.7280419392404,197.3703482374767,-95.70549460550964,85.11349799289528,341.8078140848229,N
336,336,336,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,72.0,-326.72428251973093,-317.3404649629004,-320.6677261652321,-318.934868556168,3.891247224360865,AF
337,337,337,-100.0,-100.0,-100.0,-100.0,-100.0,AF,73.0,-257.19741589461466,-190.49844158528552,-213.75369419088767,-199.3889858724944,27.1070487225228,AF
338,338,338,-100.0,-100.0,-100.0,-100.0,-100.0,AF,74.0,-216.93291595085608,-126.93074135742108,-158.3195949117037,-138.9500840305017,36.57222664368306,AF
339,339,339,-100.0,-100.0,-100.0,-100.0,-100.0,AF,75.0,-530.984547042307,107.76962489535484,-114.82029338605057,22.23904973495263,259.5426774109565,N
340,340,340,-100.0,-100.0,-100.0,-100.0,-100.0,AF,76.0,-317.4667262660352,-262.94087260175974,-281.97534714839765,-270.01877376299547,22.18886330029233,AF
341,341,341,0.833,1.033,0.933,0.933,0.1414213562373094,AF,77.0,-727.897762810403,227.7274813868264,-105.25581094317884,100.12345951293103,388.3435309697937,N
342,342,342,0.7,0.7,0.7,0.7,0.0,AF,78.0,-364.72686924676026,-350.4016041725631,-359.79921408896263,-362.2118870632521,5.779053766868023,AF
343,343,343,0.7,0.8,0.75,0.75,0.0707106781186548,AF,79.0,-239.5409651192328,-225.3657409951749,-234.61422153668457,-237.7053867736675,5.779985731993833,AF
344,344,344,-100.0,-100.0,-100.0,-100.0,-100.0,AF,80.0,-167.84234389292735,-136.2131592331265,-147.25594432292274,-140.56595846506983,12.83874110379877,AF
345,345,345,0.851,0.916,0.8835,0.8835,0.0459619407771256,AF,81.0,-496.4085532947967,161.07705040871144,-68.03071990245388,74.09071732862901,267.27426441883443,N
346,346,346,-100.0,-100.0,-100.0,-100.0,-100.0,AF,82.0,-260.60401535140807,-236.6033071273565,-244.9871920784909,-239.9174645481704,9.738308246884875,AF
347,347,347,-100.0,-100.0,-100.0,-100.0,-100.0,AF,83.0,-235.45962371106089,-127.65442678627832,-165.23288816866463,-141.94195951256063,43.81914074782917,AF
348,348,348,-100.0,-100.0,-100.0,-100.0,-100.0,AF,84.0,-218.3152968050475,-92.93545364140073,-136.641190449778,-109.65486704769629,50.9507451178165,AF
349,349,349,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,85.0,-567.9437633946958,175.2910517371294,-83.72825862930586,76.75479822985712,302.1092263565389,N
350,350,350,0.6,0.8,0.7,0.7,0.1414213562373095,AF,86.0,-297.8362215846237,-282.25299898808623,-292.4445028447004,-295.82256080121124,6.346833925003716,AF
351,351,351,-100.0,-100.0,-100.0,-100.0,-100.0,AF,87.0,-243.57438478480265,-156.54339529862312,-186.88355087949657,-168.0942304681139,35.37363900651428,AF
352,352,352,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,88.0,-284.86839948348086,-239.1530746185936,-255.09211986069363,-245.2334125809176,18.58136473648289,AF
353,353,353,-100.0,-100.0,-100.0,-100.0,-100.0,AF,89.0,-251.7144473628869,-134.4107820642734,-175.2940694124236,-150.16466712096658,47.65798228580749,AF
354,354,354,-100.0,-100.0,-100.0,-100.0,-100.0,AF,90.0,-235.5925889261632,-99.136660296922,-146.69838911459,-117.13267142836236,55.47539830228013,AF
355,355,355,-100.0,-100.0,-100.0,-100.0,-100.0,AF,91.0,-264.41655352069955,-51.241634636700894,-125.5300983372863,-79.4372910698732,86.65897390551207,AF
356,356,356,-100.0,-100.0,-100.0,-100.0,-100.0,AF,92.0,-251.64810183559467,-86.3584673490341,-143.97497816425405,-108.17899707329752,67.1941476828944,AF
357,357,357,-100.0,-100.0,-100.0,-100.0,-100.0,AF,93.0,-557.0321214159702,141.13884931215418,-102.14791559916657,48.6678267091568,283.801354492395,N
358,358,358,-100.0,-100.0,-100.0,-100.0,-100.0,AF,94.0,-301.10693006334577,-270.9807067634523,-281.5034245952812,-275.3901715953553,12.199219593065513,AF
359,359,359,-100.0,-100.0,-100.0,-100.0,-100.0,AF,95.0,-229.2740683890736,-185.1433120999428,-200.53541808500864,-191.1047935437461,17.92386082923034,AF
360,360,360,0.7,1.0,0.85,0.85,0.2121320343559642,AF,96.0,-239.2162838208237,-88.03720942212675,-140.74285797037362,-108.268646604318,61.42856679111546,AF
361,361,361,0.8,0.8,0.8,0.8,0.0,AF,97.0,-685.5396685033128,242.2831831949573,-81.0696051455252,120.29852537072748,377.2496422187462,N
362,362,362,-100.0,-100.0,-100.0,-100.0,-100.0,AF,98.0,-354.59988400469416,-306.55405339982593,-337.880775044227,-348.25691198847005,19.534228273191054,AF
363,363,363,-100.0,-100.0,-100.0,-100.0,-100.0,AF,0.0,-702.7249837183203,195.86241133845496,-117.33536398617257,77.91612496375345,365.3742231308679,N
364,364,364,-100.0,-100.0,-100.0,-100.0,-100.0,AF,1.0,-376.58534916683067,-330.675307843388,-360.60471764798297,-370.5877156628886,18.67516284505584,AF
365,365,365,-100.0,-100.0,-100.0,-100.0,-100.0,AF,2.0,-239.8684711492344,-207.7998307413588,-218.99208883865325,-212.22743464678047,13.017577525734096,AF
366,366,366,0.7,0.7,0.7,0.7,0.0,AF,3.0,-273.7241620668188,-92.37134769151513,-155.63563752902812,-116.99137383981942,73.64880857858566,AF
367,367,367,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,4.0,-667.2718507556398,123.62528453517795,-152.0053961958005,20.10801411059121,321.6154477693784,N
368,368,368,0.6,1.0,0.8,0.8,0.282842712474619,AF,5.0,-397.3580910453176,-257.8546294404913,-348.7775178352475,-379.06799040498834,56.73001972510822,AF
369,369,369,0.7,1.1,0.9,0.9,0.2828427124746191,AF,6.0,-319.12151415308887,-79.10120062429186,-162.71424015448906,-110.52098801117587,97.61196624955149,AF
370,370,370,0.7,0.9,0.8,0.8,0.1414213562373095,AF,7.0,-214.0800962945879,-127.49193296033462,-157.68178132491698,-139.45856238336458,35.14751919322863,AF
371,371,371,0.7,0.7,0.7,0.7,0.0,AF,8.0,-193.6790534129322,-93.06380061120215,-128.132809413278,-106.47948034872849,40.88752523853839,AF
372,372,372,0.7,0.9,0.8,0.8,0.1414213562373095,AF,9.0,-660.5008481690237,257.9775107420082,-62.09260240893581,135.84924992103424,373.3033142798816,N
373,373,373,-100.0,-100.0,-100.0,-100.0,-100.0,AF,10.0,-333.4171911258248,-326.7381557435809,-331.1332265848718,-332.24245654166765,2.701696649028499,AF
374,374,374,-100.0,-100.0,-100.0,-100.0,-100.0,AF,11.0,-483.22398825249513,75.68037491028451,-119.10939723487066,0.0035878880844695,227.00127034090028,AF
375,375,375,-100.0,-100.0,-100.0,-100.0,-100.0,AF,12.0,-449.8658709012319,-135.64623868681247,-245.1552169205455,-176.12253729737418,127.84942775475892,AF
376,376,376,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,13.0,-267.81721498698107,-230.86808329661852,-243.761395193968,-236.04450598118308,14.991084615767068,AF
377,377,377,-100.0,-100.0,-100.0,-100.0,-100.0,AF,14.0,-216.4415279070285,-147.2993465686576,-171.40395722854956,-156.49873128120242,28.098623520545136,AF
378,378,378,0.6,0.8,0.7,0.7,0.1414213562373095,AF,15.0,-545.1695806987975,159.20268057049032,-86.25716450420035,66.29314792156885,286.36493092344307,N
379,379,379,0.7,0.9,0.8,0.8,0.1414213562373095,AF,16.0,-287.09866341599394,-252.7342881700144,-275.15043414745844,-282.7321038961031,13.993735200561405,AF
380,380,380,-100.0,-100.0,-100.0,-100.0,-100.0,AF,17.0,-404.9971757916163,-20.78155949797729,-154.63228476913588,-72.05145683729916,156.13873443022553,AF
381,381,381,-100.0,-100.0,-100.0,-100.0,-100.0,AF,18.0,-229.9855430014332,-190.7143839496061,-204.40729579785528,-196.40732681430052,15.914278705173071,AF
382,382,382,0.8,0.8,0.8,0.8,0.0,AF,19.0,-215.2454218314924,-110.90210474568924,-147.28514536476925,-124.7723827643394,42.40667137700614,AF
383,383,383,-100.0,-100.0,-100.0,-100.0,-100.0,AF,20.0,-540.6680880071663,108.80511876376583,-117.50848243578136,21.345959888029107,263.8440664384892,N
384,384,384,-100.0,-100.0,-100.0,-100.0,-100.0,AF,21.0,-386.7609201609757,-206.3602449456319,-269.24263927548384,-229.5953007507717,73.45540937259892,AF
385,385,385,-100.0,-100.0,-100.0,-100.0,-100.0,AF,22.0,-246.15423006294685,-85.69131266809201,-141.62304658266447,-107.06482485244244,65.21135000413682,AF
386,386,386,0.6,1.0,0.8,0.8,0.282842712474619,AF,23.0,-393.4449602556029,-16.359858350134346,-147.8690789367161,-67.62291280998532,153.1290779346877,AF
387,387,387,-100.0,-100.0,-100.0,-100.0,-100.0,AF,24.0,-621.1546519479501,-7.959995147570098,-221.65025085153545,-88.08174831113779,249.3666125749152,N
388,388,388,-100.0,-100.0,-100.0,-100.0,-100.0,AF,25.0,-344.9461913057662,-292.3262442293492,-326.6256051256248,-338.1036197885348,21.4485896150767,AF
389,389,389,-100.0,-100.0,-100.0,-100.0,-100.0,AF,26.0,-217.331375589863,-188.4395276404965,-198.5315348276321,-192.40315569723552,11.72902641901008,AF
390,390,390,0.7,0.8,0.75,0.75,0.0707106781186548,AF,27.0,-505.8149827027714,72.30526978740411,-129.15417214325683,-5.675085036511705,234.84365294979125,AF
391,391,391,-100.0,-100.0,-100.0,-100.0,-100.0,AF,28.0,-318.13912887783727,-237.71271990268627,-265.77247783322764,-248.3536256277864,32.7996185427145,AF
392,392,392,-100.0,-100.0,-100.0,-100.0,-100.0,AF,29.0,-215.9832866140808,-183.7119728285952,-194.97393707001092,-187.9097233577964,13.125630672001744,AF
393,393,393,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,30.0,-442.7072304700538,25.842558851420627,-137.4673613624235,-37.78266590677404,190.2862032182193,AF
394,394,394,0.817,1.017,0.917,0.917,0.1414213562373094,AF,31.0,-290.7058499682657,-214.34596446601657,-240.99657476603312,-224.5191287737372,31.151254173232196,AF
395,395,395,0.7,0.8,0.75,0.75,0.0707106781186548,AF,32.0,-241.49898606934732,-149.7181279717628,-181.7165383433123,-161.83833498726125,37.31088358748748,AF
396,396,396,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,33.0,-256.9900406460619,-193.9852301309267,-235.0840099284929,-248.69398101216564,25.62545500405497,AF
397,397,397,-100.0,-100.0,-100.0,-100.0,-100.0,AF,34.0,-202.5083898457832,-100.7683475882148,-136.2349921687084,-114.23932924731376,41.354846427804105,AF
398,398,398,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,35.0,-237.85974967241265,-60.43228657313821,-122.32165754130416,-84.46295790261613,72.0604457868603,AF
399,399,399,0.7,1.0,0.85,0.85,0.2121320343559642,AF,36.0,-544.555014304252,95.3889562993256,-127.65004532070778,12.455378743108852,260.3203020141121,N
400,400,400,-100.0,-100.0,-100.0,-100.0,-100.0,AF,37.0,-279.1934122462769,-255.87522749341653,-271.05630520974165,-275.9573839740027,9.543581281586569,AF
401,401,401,-100.0,-100.0,-100.0,-100.0,-100.0,AF,38.0,-197.9811220814112,-149.8726007425136,-166.6455465728877,-156.40120542159568,19.537231381726443,AF
402,402,402,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,39.0,-209.92050466878555,-75.26308122327376,-122.19880792367329,-93.11047153631893,54.73363988753628,AF
403,403,403,0.6,0.6,0.6,0.6,0.0,AF,40.0,-357.4425973702528,-6.688219866079518,-129.01791864848286,-54.53507526463744,142.41880555595534,AF
404,404,404,0.6,0.8,0.7,0.7,0.1414213562373095,AF,41.0,-503.2366380317532,-40.63967247904775,-201.85480931141464,-100.41334431594572,188.19617113996483,AF
405,405,405,-100.0,-100.0,-100.0,-100.0,-100.0,AF,42.0,-267.86209600741046,-251.11549892616264,-256.94688194451567,-253.4861995722971,6.794952131247786,AF
406,406,406,-100.0,-100.0,-100.0,-100.0,-100.0,AF,43.0,-230.32564566927087,-137.03370478222465,-169.5526268916086,-149.5578066779321,37.903590765827744,AF
407,407,407,0.6,0.8,0.7,0.7,0.1414213562373095,AF,44.0,-536.7125828702217,181.4676075346664,-68.79388340812743,86.67651750588942,291.9738136880155,N
408,408,408,0.7,0.7,0.7,0.7,0.0,AF,45.0,-300.5902701170932,-243.58407407236027,-263.48782916945544,-251.2230415368896,23.15748129252185,AF
409,409,409,-100.0,-100.0,-100.0,-100.0,-100.0,AF,46.0,-262.4883142076668,-148.01877817798345,-187.92042794385583,-163.31564771942791,46.516299353062585,AF
410,410,410,0.7,0.8,0.75,0.75,0.0707106781186548,AF,47.0,-276.9800454255933,-90.04400159689142,-155.24337752860868,-115.262485472739,75.93364114322421,AF
411,411,411,-100.0,-100.0,-100.0,-100.0,-100.0,AF,48.0,-518.5787306636535,34.73456299478613,-158.10340733951318,-37.901402513768666,224.9786965783302,AF
412,412,412,-100.0,-100.0,-100.0,-100.0,-100.0,AF,49.0,-312.88669300248176,-239.259054771358,-264.9215689678569,-249.272799668108,29.90258082395213,AF
413,413,413,-100.0,-100.0,-100.0,-100.0,-100.0,AF,50.0,-234.063453961755,-175.93149758354596,-196.21057007125395,-183.7592155266464,23.615073472954005,AF
414,414,414,-100.0,-100.0,-100.0,-100.0,-100.0,AF,51.0,-224.23710987485725,-102.33123417091042,-144.83512065454525,-118.40954967905172,49.55928796599071,AF
415,415,415,-100.0,-100.0,-100.0,-100.0,-100.0,AF,52.0,-526.6263469596637,103.63232433190142,-115.97454769660456,18.961305563428223,256.06279889369097,N
416,416,416,-100.0,-100.0,-100.0,-100.0,-100.0,AF,53.0,-356.5213426916484,-210.9125009338233,-261.68621263269023,-229.5812608130983,59.265712057766855,AF
417,417,417,-100.0,-100.0,-100.0,-100.0,-100.0,AF,54.0,-262.1751917934129,-179.8206054919391,-208.55750049533168,-190.73148887897625,33.4751184696431,AF
418,418,418,-100.0,-100.0,-100.0,-100.0,-100.0,AF,55.0,-274.5816538337917,-97.92413836256564,-159.50463753427653,-121.42014019096447,71.79715931514399,AF
419,419,419,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,56.0,-505.8017139140538,71.40626715995127,-129.7541099297939,-4.902403749403671,234.64403663445927,AF
420,420,420,0.8,1.0,0.9,0.9,0.1414213562373094,AF,57.0,-299.7758956681633,-242.7916677407415,-262.67187653022046,-250.3648903102616,23.158242495551853,AF
421,421,421,-100.0,-100.0,-100.0,-100.0,-100.0,AF,58.0,-269.35188050087226,-144.01302017470886,-187.71539368417004,-160.68814687097662,50.93800710997935,AF
422,422,422,-100.0,-100.0,-100.0,-100.0,-100.0,AF,59.0,-247.6078314228141,-102.53680470939923,-153.10840298126718,-121.74821264009624,58.96903187003374,AF
423,423,423,0.9,1.0,0.95,0.95,0.0707106781186547,AF,60.0,-542.3406366089836,116.1638971225224,-113.2996955364934,28.392834141747752,267.6146229465822,N
424,424,424,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,61.0,-363.1343432245777,-208.1406475934833,-262.19311157982446,-228.0004070990632,63.080583462834575,AF
425,425,425,-100.0,-100.0,-100.0,-100.0,-100.0,AF,62.0,-267.6536703978204,-182.0825903946265,-211.93203714511728,-193.3910601122681,34.786728354012126,AF
426,426,426,-100.0,-100.0,-100.0,-100.0,-100.0,AF,63.0,-235.58261267413167,-124.88549485159056,-163.48134143304654,-139.72688741360474,44.97551781946967,AF
427,427,427,0.7,0.8,0.75,0.75,0.0707106781186548,AF,64.0,-430.7571752541038,28.553452837829504,-131.49852673219212,-33.145640216992845,186.6087831743521,AF
428,428,428,0.7,1.0,0.85,0.85,0.2121320343559642,AF,65.0,-313.8371562967933,-190.206682679998,-233.3397152759449,-206.2443094810792,50.28509809299335,AF
429,429,429,0.7,0.7,0.7,0.7,0.0,AF,66.0,-267.5803270875299,-157.84684414085154,-196.1137551953132,-172.40738931965458,44.59985688718958,AF
430,430,430,-100.0,-100.0,-100.0,-100.0,-100.0,AF,67.0,-249.356729865476,-108.29443733182792,-157.4696560896014,-127.05031004020672,57.33146588056304,AF
431,431,431,0.6,0.6,0.6,0.6,0.0,AF,68.0,-485.3688418775421,80.62878354969331,-116.6018571866767,5.3631023662517165,230.04202584843307,AF
432,432,432,-100.0,-100.0,-100.0,-100.0,-100.0,AF,69.0,-395.6930301857466,-144.97934742968675,-232.36680899925943,-177.66585129295802,101.96864076282478,AF
433,433,433,0.6,0.6,0.6,0.6,0.0,AF,70.0,-291.1943279042948,-185.42718202288484,-222.2984911018721,-199.47365298908,42.98809883077941,AF
434,434,434,-100.0,-100.0,-100.0,-100.0,-100.0,AF,71.0,-288.041169544491,-123.2340509834398,-180.716607519448,-145.63928055372645,66.92683303935428,AF
435,435,435,0.6,1.1,0.8500000000000001,0.8500000000000001,0.3535533905932738,AF,72.0,-424.6962631816248,-29.49450593997223,-167.22529919395026,-81.33100474783893,160.69515086548662,AF
436,436,436,0.7,0.8,0.75,0.75,0.0707106781186548,AF,73.0,-304.9137308923459,-171.07272570169096,-217.73871222750336,-189.16707412773303,54.36781293198721,AF
437,437,437,-100.0,-100.0,-100.0,-100.0,-100.0,AF,74.0,-250.6680622927296,-138.3286948470168,-177.49972459134403,-153.38261770317175,45.64613561663019,AF
438,438,438,-100.0,-100.0,-100.0,-100.0,-100.0,AF,75.0,-430.9373958967186,22.959796509535355,-135.22826113568337,-37.70063340914778,184.44603273016813,AF
439,439,439,0.6,0.8,0.7,0.7,0.1414213562373095,AF,76.0,-305.1234454023663,-185.8466207460405,-227.4414106825146,-201.26764981358457,48.52172373311878,AF
440,440,440,-100.0,-100.0,-100.0,-100.0,-100.0,AF,77.0,-254.93307947199585,-245.97361933905628,-249.13177815396804,-247.4360650207373,3.7088090963331015,AF
441,441,441,-100.0,-100.0,-100.0,-100.0,-100.0,AF,78.0,-203.3732160963454,-148.53682454630086,-167.65555498040095,-155.8157317132492,22.28795607178844,AF
442,442,442,-100.0,-100.0,-100.0,-100.0,-100.0,AF,79.0,-489.3494593159959,117.34519723101948,-94.06229820890252,36.62265284857133,246.57803196933955,N
443,443,443,-100.0,-100.0,-100.0,-100.0,-100.0,AF,80.0,-275.10790554685803,-230.7897296039336,-246.2546551261814,-236.602314773646,18.056917747996675,AF
444,444,444,-100.0,-100.0,-100.0,-100.0,-100.0,AF,81.0,-234.31098088242408,-143.91176862691609,-175.45722455659848,-156.32381124051702,36.69658709781759,AF
445,445,445,-100.0,-100.0,-100.0,-100.0,-100.0,AF,82.0,-367.9264217178289,-13.37407090773936,-136.9414995514158,-59.10863834097623,144.25213471748327,AF
446,446,446,-100.0,-100.0,-100.0,-100.0,-100.0,AF,83.0,-244.34961597275088,-152.08695361478755,-184.26183648680856,-164.3661045143374,37.49830642885461,AF
447,447,447,-100.0,-100.0,-100.0,-100.0,-100.0,AF,84.0,-224.48315765052385,-101.72746756637343,-144.52928052931372,-118.19735742286184,49.87454027281921,AF
448,448,448,-100.0,-100.0,-100.0,-100.0,-100.0,AF,85.0,-479.9095314757088,80.9169039221244,-114.55575176195649,7.273462535483206,228.0338772962602,AF
449,449,449,-100.0,-100.0,-100.0,-100.0,-100.0,AF,86.0,-273.1280427021481,-229.5144125629123,-244.7249799951705,-235.39284939100497,17.716211621868624,AF
450,450,450,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,87.0,-232.1517799322542,-134.81256642988754,-168.73165562583526,-147.80532274375088,39.55619411632329,AF
451,451,451,-100.0,-100.0,-100.0,-100.0,-100.0,AF,88.0,-261.1860035325261,-95.9173687025339,-153.53155356974145,-117.8270303070128,67.17627736342035,AF
452,452,452,-100.0,-100.0,-100.0,-100.0,-100.0,AF,89.0,-554.8616182422281,107.23469004645308,-123.4883058311272,19.14013897321199,269.09220076172994,N
453,453,453,0.7,0.7,0.7,0.7,0.0,AF,90.0,-401.0118008341741,-202.36462743069515,-271.6239310495856,-227.940113618468,80.82574717469869,AF
454,454,454,-100.0,-100.0,-100.0,-100.0,-100.0,AF,91.0,-276.5792884281842,-209.5964925790501,-232.9450664990936,-218.5470994315259,27.22073964258524,AF
455,455,455,-100.0,-100.0,-100.0,-100.0,-100.0,AF,92.0,-502.706849852851,51.17451945473457,-141.82360425683038,-22.643644386942423,225.1008255677417,AF
456,456,456,-100.0,-100.0,-100.0,-100.0,-100.0,AF,93.0,-276.56853644836224,-252.11848683925308,-260.6711206187486,-255.3599043247505,9.933873257189363,AF
457,457,457,0.7,0.7,0.7,0.7,0.0,AF,94.0,-238.7250860432708,-153.2228074109627,-183.0466614964041,-164.69540920822658,34.736958850597965,AF
458,458,458,-100.0,-100.0,-100.0,-100.0,-100.0,AF,95.0,-376.3658066934214,-32.7465350156002,-152.53825929339172,-79.34157422500813,139.55262165969702,AF
459,459,459,0.7,0.7,0.7,0.7,0.0,AF,96.0,-338.0170011973412,-146.91141094235368,-213.5463475750663,-171.4609901370201,77.78810470160495,AF
460,460,460,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,97.0,-273.3179694771777,-157.3982942139339,-197.79852431040445,-172.81619174667378,47.11280048562751,AF
461,461,461,0.7,0.7,0.7,0.7,0.0,AF,98.0,-462.737690453443,11.235364938872651,-153.93118990246114,-52.6798299818565,192.53928498230184,AF
462,462,462,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,99.0,-333.7095603933127,-282.4528646567356,-300.35774701168486,-289.3867510603933,20.931155649967558,AF
463,463,463,-100.0,-100.0,-100.0,-100.0,-100.0,AF,100.0,-277.0043051636337,-172.1552618720271,-208.7175115225889,-186.1448706984996,42.60929203374717,AF
464,464,464,-100.0,-100.0,-100.0,-100.0,-100.0,AF,101.0,-342.47589309439564,-77.79292652340683,-170.0898054459889,-113.65258112948344,107.49701204998678,AF
465,465,465,0.8,0.968,0.884,0.884,0.1187939392393399,AF,102.0,-236.56187278071232,-207.4871994347861,-217.6743945775212,-211.5015992015218,11.862622235449017,AF
466,466,466,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,103.0,-269.01362383310027,-100.58764395171276,-159.31783050771182,-123.2559119590864,68.42162231038124,AF
467,467,467,0.7,0.7,0.7,0.7,0.0,AF,104.0,-222.3917822387226,-129.31561168107356,-161.7567681644059,-141.7272190450172,37.82305787355698,AF
468,468,468,0.8,0.9,0.8500000000000001,0.8500000000000001,0.0707106781186547,AF,105.0,-465.13933835988615,50.45302413355735,-129.27537064722495,-19.37113847625277,209.41018777369896,AF
469,469,469,-100.0,-100.0,-100.0,-100.0,-100.0,AF,106.0,-523.0055841771676,-88.23321792923616,-239.75010881766949,-144.7841294986591,176.83827855897624,AF
470,470,470,0.7,0.8,0.75,0.75,0.0707106781186548,AF,107.0,-293.1630215739971,-272.643756626017,-279.8067324267048,-275.73397384739496,8.303269069930202,AF
471,471,471,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,108.0,-518.0575965653234,40.87489077829255,-153.88744782538342,-33.45466868104197,227.17113746167232,AF
472,472,472,-100.0,-100.0,-100.0,-100.0,-100.0,AF,109.0,-295.3686006413137,-249.3506947117656,-279.32548844627416,-289.375256254334,18.76063770023157,AF
473,473,473,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,0.0,-341.1362278164487,-263.8245246189378,-290.81147751800154,-274.1764927312205,31.550814558237697,AF
474,474,474,0.7,0.7,0.7,0.7,0.0,AF,1.0,-241.0780896556067,-172.60934111202374,-217.2393760410856,-232.0950931800426,27.841340013379806,AF
475,475,475,-100.0,-100.0,-100.0,-100.0,-100.0,AF,2.0,-143.86719496284113,-113.53301300684365,-124.11921780407953,-117.62450198940294,12.32127283547606,AF
476,476,476,0.7,0.8,0.75,0.75,0.0707106781186548,AF,3.0,-178.4180960264922,-42.93903692745562,-90.175157610337,-60.99884721907723,55.055514576870216,AF
477,477,477,0.6,0.7,0.6499999999999999,0.6499999999999999,0.0707106781186547,AF,4.0,-751.1870891806433,318.30275781965247,-54.44658929094269,176.74115761304114,434.7386768497811,N
478,478,478,0.7,1.1,0.9,0.9,0.2828427124746191,AF,5.0,-390.2992273627858,-345.10538319375763,-374.6121963791501,-383.5996109947421,18.308660186506074,AF
479,479,479,0.7,0.8,0.75,0.75,0.0707106781186548,AF,6.0,-244.917676217827,-223.4720203987141,-237.43598762608767,-242.13693353683564,8.73310992604515,AF
480,480,480,-100.0,-100.0,-100.0,-100.0,-100.0,AF,7.0,-165.00129707034176,-137.6101928041103,-147.1696914418472,-141.4097813693575,11.11700651705772,AF
481,481,481,-100.0,-100.0,-100.0,-100.0,-100.0,AF,8.0,-188.114939531998,-58.81671254512288,-103.88965929453389,-76.0584849657487,52.54646746040388,AF
482,482,482,0.6,0.6,0.6,0.6,0.0,AF,9.0,-742.6761557105142,307.9443937044661,-58.21296757464869,168.54596160931442,427.03762097686325,N
483,483,483,-100.0,-100.0,-100.0,-100.0,-100.0,AF,10.0,-386.3012092704174,-348.8815658168608,-361.9884287118219,-354.2944893578533,15.349427505456353,AF
484,484,484,-100.0,-100.0,-100.0,-100.0,-100.0,AF,11.0,-139.9496235663393,-132.8552925205087,-135.3405349321054,-133.8611146243047,2.8763105955951187,AF
485,485,485,0.85,1.034,0.942,0.942,0.1301076477383247,AF,12.0,-597.8735698114674,224.01299143290527,-62.37010235439924,113.39518949013303,333.8982670109284,N
486,486,486,-100.0,-100.0,-100.0,-100.0,-100.0,AF,13.0,-415.8042402515622,-207.30148495138985,-279.99037589215243,-234.29277966932048,84.9314323650934,AF
487,487,487,0.7,0.8,0.75,0.75,0.0707106781186548,AF,14.0,-260.66984731314864,-182.169796063388,-233.3417655159201,-250.44501630961545,31.923392023861947,AF
488,488,488,-100.0,-100.0,-100.0,-100.0,-100.0,AF,15.0,-157.3998973438006,-109.65681615487212,-126.3261116292063,-116.43998912781532,19.35803958967792,AF
489,489,489,0.6,0.9,0.75,0.75,0.2121320343559642,AF,16.0,-623.287436575589,215.73359229011868,-76.68276745897545,105.57146979591091,341.15048374508206,N
